Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name
3480.0,520.7871,520.79,520.79,520.79,520.77,2024-03-22 22:50:00,32,SPY
2027.0,520.8,520.8,520.8,520.8,520.8,2024-03-22 22:55:00,32,SPY
689.0,520.8196,520.82,520.82,520.82,520.82,2024-03-22 23:05:00,8,SPY
1094.0,520.8286,520.83,520.83,520.83,520.8298,2024-03-22 23:10:00,50,SPY
230.0,520.8012,520.8,520.8,520.8,520.8,2024-03-22 23:15:00,6,SPY
233.0,520.8212,520.82,520.82,520.82,520.82,2024-03-22 23:20:00,11,SPY
1956.0,520.8308,520.83,520.83,520.83,520.83,2024-03-22 23:25:00,29,SPY
6233.0,520.8984,520.85,520.81,520.94,520.81,2024-03-22 23:30:00,49,SPY
143.0,520.899,520.89,520.89,520.89,520.89,2024-03-22 23:35:00,12,SPY
3040.0,520.8529,520.87,520.85,520.87,520.83,2024-03-22 23:40:00,33,SPY
2057.0,520.8294,520.88,520.8,520.89,520.8,2024-03-22 23:45:00,52,SPY
236.0,520.85,520.85,520.85,520.85,520.85,2024-03-22 23:50:00,14,SPY
5007.0,520.77,520.84,520.75,520.84,520.75,2024-03-22 23:55:00,182,SPY
